state,constituency,parliament_code,parliament,num_of_dun,num_of_pdm,turn_out_spr_ge15,election_year_15,party_win_ge15,candidate_win_ge15,bn_votes_ge15,bn_components_ge15,bn_candidates_ge15,ph_votes_ge15,ph_components_ge15,ph_candidates_ge15,pn_votes_ge15,pn_components_ge15,pn_candidates_ge15,majority_ge15,bn_status_ge15,ph_status_ge15,pn_status_ge15,base_stock_ge15,party_win_ge14,election_year_14,candidate_win_ge14,majority_ge14,turn_out_spr_ge14,base_stock_ge14,bn_votes_ge14,pas_votes_ge14,ph_votes_ge14,bn_components_ge14,ph_components_ge14,bn_status_ge14,ph_status_ge14,pas_status_ge14,all_voters_ge14,melayu_voters_ge14,chinese_voters_ge14,india_voters_ge14,lain_voters_ge14,sabah_voters_ge14,swak_voters_ge14,oa_voters_ge142,male_ge14,female_ge14,under40_ge14,above41_ge14,average_bn_votes_3ge,all_voters_ge15,pos_voters_ge15,awal_voters_ge15,awam_voters_ge15,melayu_voters_ge15,melayu_ge15_pct,chinese_voters_ge15,chinese_ge15_pct,india_voters_ge15,india_ge15_pct,oa_voters_ge15,sabah_voters_ge15,swak_voters_ge15,lain_voters_ge15,lain_lain,basestock_vs_votersge15_pct,basestock_turnout_ge15,new_voters_ge15,age18_25_ge15,age18_20_ge15,age21_40_ge15,age41_60_ge15,age61_90_ge15,under40_ge15,above41_ge15,all_voters_feb26,pos_feb26,awal_feb26,awam_feb26,melayu_feb26,chinese_feb26,india_feb26,oa_feb26,sabah_feb26,swak_feb26,lain_26,lain_lain_feb26,male_feb26,female_26,under40_feb26,under40_feb26_pct,above_41_feb26,above41_feb26_pct,u0,u1,u2,u3,members_all,members_man,members_woman,members_youth,members_pu3,num_branch,num_womanbranch,num_youthbranch,num_pu3_branch
WILAYAH PERSEKUTUAN,PARLIMEN,120.0,120 BUKIT BINTANG,,28.0,0.667,GE15,PH,FONG KUI LUN ,4850.0, MCA,TAN TEIK PENG ,43827.0, DAP,FONG KUI LUN ,4259.0, PPBM-BERSEKUTU ,EDWIN CHEN ,38977.0,0.0,1.0,0.0,3492.0,PH-DAP,GE14,FONG KUI LUN,37260.0,0.759,7954.0,7256.0,,44516.0,MCA,DAP,0.0,1.0,0.0,69526.0,8683.0,52225.0,7802.0,318.0,303.0,184.0,11.0,36272.0,33254.0,12001.0,57525.0,10266.0,79782.0,9.0,2594.0,77179.0,10973.0,0.138,57086.0,0.716,10306.0,0.129,16.0,742.0,287.0,372.0,1417.0,0.044,16.0,18402.0,5860.0,1875.0,19136.0,28463.0,30308.0,21011.0,58771.0,74005.0,0.0,2736.0,71269.0,11219.0,51568.0,9697.0,19.0,803.0,303.0,396.0,1521.0,38786.0,35219.0,18820.0,0.254,55185.0,0.746,1859.0,18892.0,27346.0,28695.0,6128.0,1820.0,2177.0,1553.0,578.0,40.0,39.0,39.0,39.0
WILAYAH PERSEKUTUAN,PARLIMEN,121.0,121 LEMBAH PANTAI,,18.0,0.761,GE15,PH,AHMAD FAHMI B MOHAMED FADZIL ,21447.0, UMNO,RAMLAN ASKOLANI ,35359.0, PKR,AHMAD FAHMI B MOHAMED FADZIL ,19098.0, PAS,HAJI FAUZI ABU BAKAR ,13912.0,0.0,1.0,0.0,31133.0,PH-PKR,GE14,AHMAD FAHMI BIN MOHAMED FADZIL,5598.0,0.835,33464.0,27715.0,5277.0,33313.0,UMNO,PKR,0.0,1.0,0.0,80346.0,49863.0,15196.0,13480.0,808.0,621.0,359.0,19.0,42307.0,38039.0,28801.0,51545.0,25236.0,101828.0,24.0,9768.0,92036.0,61965.0,0.609,19453.0,0.191,18186.0,0.179,39.0,997.0,556.0,632.0,2224.0,0.306,21040.0,27829.0,11723.0,3694.0,41030.0,35741.0,21363.0,44724.0,57104.0,99427.0,0.0,8489.0,90938.0,61134.0,18645.0,17380.0,47.0,961.0,578.0,682.0,2268.0,51470.0,47957.0,39529.0,0.398,59898.0,0.602,3673.0,40284.0,34488.0,20436.0,11560.0,4274.0,4922.0,1606.0,758.0,57.0,57.0,57.0,53.0
WILAYAH PERSEKUTUAN,PARLIMEN,122.0,122 SEPUTEH,,22.0,0.706,GE15,PH,TERESA KOK ,6032.0, MCA,LEE KAH HING ,73234.0, DAP,TERESA KOK ,6047.0, GERAKAN,ALAN WONG YEE YENG ,67187.0,0.0,1.0,0.0,1094.0,PH-DAP,GE14,TERESA KOK SUH SIM,56059.0,0.818,5615.0,7035.0,,63094.0,MCA,DAP,0.0,1.0,0.0,86256.0,7773.0,70752.0,6999.0,434.0,228.0,67.0,3.0,41229.0,45027.0,23738.0,62518.0,9240.0,124805.0,30.0,401.0,124374.0,15805.0,0.127,95670.0,0.767,11661.0,0.093,16.0,660.0,255.0,738.0,1669.0,0.009,1.0,42784.0,17141.0,5692.0,45798.0,43924.0,29391.0,51490.0,73315.0,125423.0,0.0,354.0,125069.0,17265.0,94621.0,11706.0,20.0,749.0,276.0,786.0,1831.0,61026.0,64397.0,49332.0,0.393,76091.0,0.607,5665.0,45423.0,42724.0,28067.0,6449.0,2039.0,2686.0,1243.0,481.0,47.0,45.0,45.0,41.0
WILAYAH PERSEKUTUAN,PARLIMEN,123.0,123 CHERAS,,24.0,0.714,GE15,PH,TAN KOK WAI ,5606.0, MCA,CHONG YEW CHUAN ,60294.0, DAP,TAN KOK WAI ,5846.0, PPBM-BERSEKUTU ,RUBY CHIN ,54448.0,0.0,1.0,0.0,6564.0,PH-DAP,GE14,TAN KOK WAI,49665.0,0.813,5654.0,7006.0,,56671.0,MCA,DAP,0.0,1.0,0.0,78819.0,7610.0,65361.0,5384.0,218.0,195.0,44.0,7.0,38498.0,40321.0,18282.0,60537.0,9600.0,101184.0,15.0,1141.0,100028.0,14163.0,0.14,77874.0,0.77,8054.0,0.08,11.0,572.0,214.0,296.0,1093.0,0.065,1918.0,27754.0,10884.0,3486.0,31878.0,36891.0,28929.0,35364.0,65820.0,97149.0,0.0,1334.0,95815.0,15081.0,73163.0,7705.0,17.0,609.0,248.0,326.0,1200.0,48473.0,48676.0,32453.0,0.334,64696.0,0.666,3467.0,31583.0,35576.0,27414.0,4704.0,1367.0,2182.0,750.0,405.0,31.0,31.0,31.0,29.0
WILAYAH PERSEKUTUAN,PARLIMEN,124.0,124 BANDAR TUN RAZAK,,19.0,0.787,GE15,PH,DATO'SERI DR WAN AZIZAH BINTI WAN ISMAIL ,15886.0, MCA,DATUK CHEW YIN KEEN ,43476.0, PKR,DATO'SERI DR WAN AZIZAH BINTI WAN ISMAIL ,33659.0, PPBM,DATO KAMARUDIN JAFFAR ,9817.0,0.0,1.0,0.0,29777.0,PH-PKR,GE14,KAMARUDIN BIN JAFFAR,19930.0,0.851,37152.0,21196.0,7884.0,41126.0,UMNO,PKR,0.0,1.0,0.0,83650.0,51063.0,24346.0,7052.0,346.0,409.0,422.0,12.0,41078.0,42572.0,32865.0,50785.0,26346.0,119185.0,20.0,5011.0,114154.0,74934.0,0.629,31832.0,0.267,10623.0,0.089,23.0,847.0,664.0,262.0,1796.0,0.25,20228.0,40154.0,20923.0,6849.0,55166.0,38919.0,18251.0,62015.0,57170.0,122697.0,0.0,4832.0,117865.0,78583.0,31611.0,10573.0,27.0,887.0,714.0,302.0,1930.0,61342.0,61355.0,59743.0,0.487,62954.0,0.513,6778.0,54320.0,37934.0,17561.0,12405.0,4789.0,5658.0,1261.0,697.0,65.0,65.0,64.0,61.0
WILAYAH PERSEKUTUAN,PARLIMEN,125.0,125 PUTRAJAYA,,7.0,0.862,GE15,PN,DR RADZI JIDIN (DRJ) ,13692.0, UMNO,TENGKU ADNAN BIN TENGKU MANSOR ,5988.0, PKR,NORAISHAH MYDIN BINTI HAJI ABDUL AZIZ ,16002.0, PPBM,DR RADZI JIDIN (DRJ) ,2310.0,0.0,0.0,1.0,22972.0,BN-UMNO,GE14,TENGKU ADNAN BIN TENGKU MANSOR,3372.0,0.911,18376.0,12148.0,3634.0,8776.0,UMNO,PPBM,1.0,0.0,0.0,27306.0,25659.0,242.0,878.0,113.0,302.0,102.0,10.0,13157.0,14149.0,15708.0,11598.0,8710.0,42881.0,69.0,1386.0,41426.0,40499.0,0.944,380.0,0.009,1193.0,0.028,27.0,511.0,193.0,78.0,809.0,0.536,18860.0,12473.0,8448.0,3253.0,23200.0,12908.0,3520.0,26453.0,16428.0,48817.0,0.0,1200.0,47617.0,46339.0,368.0,1144.0,35.0,586.0,241.0,104.0,966.0,24007.0,24810.0,25640.0,0.525,23177.0,0.475,3236.0,22843.0,12592.0,3348.0,6856.0,1984.0,2703.0,1565.0,604.0,66.0,66.0,66.0,63.0
NEGERI SEMBILAN,PARLIMEN,126.0,126 JELEBU,4.0,35.0,0.772,GE15,BN,JALALUDDIN BIN ALIAS ,21805.0, UMNO,JALALUDDIN BIN ALIAS ,13680.0, PKR,DAT0� ZULKEFLY MOHAMAD OMAR ,9596.0, PPBM,ZAHARUDDIN BABA SAMION ,8125.0,1.0,0.0,0.0,29073.0,BN-UMNO,GE14,JALALUDDIN BIN ALIAS,2045.0,0.819,27999.0,19062.0,2878.0,17017.0,UMNO,AMANAH,1.0,0.0,0.0,48522.0,31537.0,11707.0,2765.0,85.0,135.0,72.0,2221.0,24590.0,23932.0,19339.0,29183.0,20304.0,59561.0,4.0,739.0,58818.0,39084.0,0.656,13885.0,0.233,3277.0,0.055,,94.0,47.0,43.0,3315.0,0.488,22419.0,15246.0,7931.0,2566.0,25560.0,18799.0,12636.0,28126.0,31435.0,60351.0,0.0,1202.0,59149.0,40057.0,13438.0,3246.0,3360.0,134.0,56.0,60.0,3610.0,30463.0,29888.0,25672.0,0.425,34679.0,0.575,2882.0,22054.0,12326.0,6626.0,8978.0,3584.0,3568.0,1202.0,624.0,47.0,39.0,34.0,32.0
NEGERI SEMBILAN,PARLIMEN,127.0,127 JEMPOL,4.0,40.0,0.76,GE15,BN,DATO' HJ SHAMSHULKAHAR BIN HAJI MOHD DELI ,30138.0, UMNO,DATO' HJ SHAMSHULKAHAR BIN HAJI MOHD DELI ,24281.0, AMANAH,NORWANI AHMAT ,16722.0, PPBM,AFFENDY SALLEH ,5857.0,1.0,0.0,0.0,43956.0,BN-UMNO,GE14,HAJI MOHD SALIM BIN SHARIF @ MOHD SHARIF,1631.0,0.811,45359.0,26819.0,5267.0,25188.0,UMNO,PPBM,1.0,0.0,0.0,72122.0,45688.0,16759.0,8908.0,121.0,57.0,32.0,557.0,35066.0,37056.0,31012.0,41110.0,27741.0,95813.0,4.0,390.0,95419.0,61388.0,0.641,21012.0,0.219,12270.0,0.128,857.0,102.0,72.0,112.0,1143.0,0.459,29685.0,28248.0,13752.0,4331.0,46842.0,25662.0,18978.0,51173.0,44640.0,96656.0,0.0,341.0,96315.0,62376.0,20631.0,12405.0,917.0,119.0,77.0,131.0,1244.0,47143.0,49513.0,45795.0,0.474,50861.0,0.526,507.0,5303.0,4243.0,3164.0,2306.0,916.0,1102.0,238.0,50.0,16.0,16.0,15.0,13.0
NEGERI SEMBILAN,PARLIMEN,128.0,128 SEREMBAN,6.0,41.0,0.793,GE15,PH,LOKE SIEW FOOK ,24584.0, MCA,FELICIA WONG ,63916.0, DAP,LOKE SIEW FOOK ,33075.0, PAS,HAJI FADLI CHE ME ,30841.0,0.0,1.0,0.0,36901.0,PH-DAP,GE14,LOKE SIEW FOOK,30694.0,0.846,47991.0,24809.0,11506.0,55503.0,MCA,DAP,0.0,1.0,0.0,110168.0,53322.0,40492.0,14772.0,462.0,224.0,121.0,775.0,54204.0,55964.0,39900.0,70268.0,28969.0,157244.0,43.0,1580.0,155621.0,82595.0,0.525,49862.0,0.317,22119.0,0.141,,593.0,352.0,465.0,2668.0,0.235,26368.0,51480.0,28219.0,9541.0,68829.0,48977.0,29897.0,78370.0,78874.0,165668.0,0.0,1620.0,164048.0,90066.0,49774.0,22795.0,1359.0,716.0,415.0,543.0,3033.0,82237.0,83431.0,78128.0,0.472,87540.0,0.528,1001.0,10393.0,8241.0,6205.0,2925.0,957.0,1282.0,462.0,224.0,11.0,11.0,11.0,11.0
NEGERI SEMBILAN,PARLIMEN,129.0,129 KUALA PILAH,5.0,55.0,0.779,GE15,BN,DATO' HJ ADNAN HJ ABU HASSAN ,21423.0, UMNO,DATO' HJ ADNAN HJ ABU HASSAN ,14940.0, PKR,NOR AZMAN MOHAMAD ,11560.0, PPBM,EDDIN SYAZLEE ,6483.0,1.0,0.0,0.0,29514.0,PH-PPBM,GE14,EDDIN SYAZLEE BIN SHITH,200.0,0.826,29940.0,17845.0,4347.0,18045.0,UMNO,PPBM,0.0,1.0,0.0,49801.0,38359.0,7889.0,2431.0,101.0,40.0,38.0,943.0,24147.0,25654.0,17067.0,32734.0,20923.0,63247.0,10.0,362.0,62875.0,48425.0,0.766,9847.0,0.156,3343.0,0.053,,81.0,64.0,94.0,1632.0,0.467,22573.0,16922.0,9006.0,2889.0,25882.0,20171.0,14305.0,28771.0,34476.0,64014.0,0.0,293.0,63721.0,49345.0,9568.0,3363.0,1457.0,99.0,70.0,112.0,1738.0,31656.0,32358.0,26909.0,0.42,37105.0,0.58,734.0,8334.0,6971.0,5219.0,3057.0,1037.0,1285.0,549.0,186.0,23.0,23.0,23.0,22.0
NEGERI SEMBILAN,PARLIMEN,130.0,130 RASAH,5.0,35.0,0.776,GE15,PH,CHA KEE CHIN ,19447.0, MCA,NG KIAN NAM ,81434.0, DAP,CHA KEE CHIN ,18810.0, GERAKAN,DAVID CHOONG ,61987.0,0.0,1.0,0.0,25255.0,PH-DAP,GE14,CHA KEE CHIN,46867.0,0.843,37775.0,14939.0,8260.0,61806.0,MCA,DAP,0.0,1.0,0.0,102838.0,30499.0,49147.0,21882.0,488.0,205.0,193.0,424.0,50383.0,52455.0,36900.0,65938.0,20513.0,155896.0,36.0,2337.0,153523.0,52002.0,0.334,66044.0,0.424,35536.0,0.228,611.0,561.0,452.0,690.0,2314.0,0.162,14729.0,56079.0,29651.0,9888.0,69518.0,47964.0,28526.0,79406.0,76490.0,164886.0,0.0,2065.0,162821.0,57459.0,67681.0,37224.0,644.0,605.0,487.0,786.0,2522.0,81271.0,83615.0,79367.0,0.481,85519.0,0.519,379.0,4716.0,4321.0,2905.0,4731.0,1888.0,2156.0,544.0,143.0,28.0,28.0,28.0,24.0
NEGERI SEMBILAN,PARLIMEN,131.0,131 REMBAU,4.0,51.0,0.828,GE15,BN,TOK MAT ,53075.0, UMNO,TOK MAT ,33178.0, PKR,JUFITRI JOHA ,21875.0, PPBM,HJ NAZREE YUNUS ,19897.0,1.0,0.0,0.0,60908.0,BN-UMNO,GE14,KHAIRY JAMALUDDIN ABU BAKAR,4364.0,0.852,51774.0,36096.0,6028.0,31732.0,UMNO,PKR,1.0,0.0,0.0,88365.0,64798.0,9109.0,13666.0,238.0,130.0,79.0,345.0,42713.0,45652.0,35275.0,53090.0,35225.0,133555.0,30.0,2217.0,131308.0,99188.0,0.743,11703.0,0.088,21376.0,0.16,550.0,328.0,224.0,186.0,1288.0,0.456,49334.0,46408.0,27332.0,9081.0,64167.0,39615.0,20692.0,73248.0,60307.0,142621.0,0.0,2329.0,140292.0,106916.0,11707.0,22482.0,601.0,397.0,273.0,245.0,1516.0,70102.0,72519.0,74067.0,0.519,68554.0,0.481,1458.0,15157.0,10194.0,5657.0,1743.0,531.0,773.0,290.0,149.0,12.0,12.0,12.0,12.0
NEGERI SEMBILAN,PARLIMEN,132.0,132 PORT DICKSON,5.0,32.0,0.78,GE15,PH,DATO' SERI AMINUDDIN BIN HARUN ,18412.0, MIC,DATUK P. KAMALANATHAN ,42013.0, PKR,DATO' SERI AMINUDDIN BIN HARUN ,18235.0, PAS,CIKGU HAJI RAFIEI MUSTAPHA ,23601.0,0.0,1.0,0.0,35453.0,PH-PKR,GE14,DANYAL BALAGOPAL ABDULLAH,17710.0,0.832,33565.0,18515.0,6594.0,36225.0,MIC,PKR,0.0,1.0,0.0,75212.0,32111.0,24899.0,16568.0,298.0,512.0,678.0,146.0,38006.0,37206.0,29130.0,46082.0,22443.0,104450.0,13.0,7379.0,97058.0,46895.0,0.449,32840.0,0.314,22130.0,0.212,312.0,996.0,,275.0,2585.0,0.339,23734.0,35189.0,18403.0,6263.0,47794.0,32138.0,18255.0,54057.0,50393.0,112558.0,0.0,11323.0,101235.0,53320.0,33016.0,22296.0,338.0,1487.0,1655.0,446.0,3926.0,58956.0,53602.0,56636.0,0.503,55922.0,0.497,566.0,6354.0,5583.0,4129.0,4514.0,1478.0,2184.0,576.0,276.0,25.0,25.0,25.0,24.0
NEGERI SEMBILAN,PARLIMEN,133.0,133 TAMPIN,3.0,30.0,0.764,GE15,BN,MOHD ISAM BIN MOHD ISA ,23283.0, UMNO,MOHD ISAM BIN MOHD ISA ,22007.0, AMANAH,FAIZ FADZIL ,14962.0, PAS,MEJ (B) ABD HALIM ,1276.0,1.0,0.0,0.0,31421.0,PH-AMANAH,GE14,HASAN BIN BAHROM,1002.0,0.815,34666.0,21433.0,4598.0,22435.0,UMNO,AMANAH,0.0,1.0,0.0,60765.0,38167.0,14312.0,7198.0,158.0,256.0,591.0,83.0,30637.0,30128.0,26034.0,34731.0,24948.0,81099.0,4.0,5220.0,75875.0,50743.0,0.626,19049.0,0.235,9978.0,0.123,140.0,402.0,638.0,149.0,1329.0,0.387,22354.0,24301.0,12240.0,3661.0,39211.0,23632.0,14595.0,42872.0,38227.0,81982.0,0.0,4333.0,77649.0,51414.0,19078.0,10152.0,159.0,400.0,607.0,172.0,1338.0,41329.0,40653.0,38692.0,0.472,43290.0,0.528,638.0,7862.0,6224.0,4833.0,1744.0,684.0,767.0,219.0,74.0,11.0,11.0,11.0,11.0
MELAKA,PARLIMEN,134.0,134 MASJID TANAH,5.0,30.0,0.799,GE15,PN,MAS ERMIEYATI ,21193.0, UMNO,ABDUL HAKIM BIN ABDUL WAHID ,7445.0,,,25604.0, PPBM,MAS ERMIEYATI ,4411.0,0.0,0.0,1.0,36215.0,BN-UMNO,GE14,MAS ERMIEYATI BINTI SAMSUDIN,8159.0,0.838,37950.0,22898.0,4688.0,14739.0,UMNO,PPBM,1.0,0.0,0.0,51441.0,42784.0,6151.0,1921.0,287.0,59.0,47.0,192.0,24384.0,27057.0,20733.0,30708.0,24056.0,69174.0,8.0,323.0,68843.0,57859.0,0.836,8094.0,0.117,2533.0,0.037,305.0,165.0,112.0,106.0,688.0,0.524,26745.0,20633.0,12373.0,3947.0,31956.0,20977.0,12294.0,35903.0,33271.0,71415.0,0.0,208.0,71207.0,60048.0,8020.0,2546.0,333.0,209.0,138.0,121.0,801.0,34827.0,36588.0,34678.0,0.486,36737.0,0.514,946.0,12117.0,8577.0,6015.0,3172.0,1031.0,1389.0,527.0,225.0,14.0,14.0,14.0,13.0
MELAKA,PARLIMEN,135.0,135 ALOR GAJAH,5.0,41.0,0.792,GE15,PH,ADLY ZAHARI ,27288.0, UMNO,SHAHRIL HAMDAN ,28178.0, AMANAH,ADLY ZAHARI ,17211.0, PPBM,PAK WAN (DATUK SERI MOHD REDZUAN BIN MD YUSOF) ,890.0,0.0,1.0,0.0,38097.0,PH-PPBM,GE14,MOHD REDZUAN BIN MD YUSOF,6980.0,0.838,38144.0,22350.0,6135.0,29330.0,MCA,PPBM,0.0,1.0,0.0,70364.0,42813.0,17796.0,9068.0,141.0,72.0,49.0,425.0,34212.0,36152.0,27347.0,43017.0,27099.0,93311.0,4.0,558.0,92749.0,57882.0,0.62,22090.0,0.237,12216.0,0.131,701.0,159.0,129.0,134.0,1123.0,0.408,30621.0,26492.0,16211.0,5339.0,41705.0,28764.0,17503.0,47044.0,46267.0,96628.0,0.0,637.0,95991.0,60765.0,21991.0,12582.0,756.0,216.0,163.0,155.0,1290.0,47590.0,49038.0,45770.0,0.474,50858.0,0.526,590.0,4597.0,3586.0,2402.0,3525.0,1106.0,1729.0,406.0,284.0,13.0,13.0,13.0,13.0
MELAKA,PARLIMEN,136.0,136 TANGGA BATU,4.0,24.0,0.802,GE15,PN,BAKRI JAMALUDDIN ,29095.0, MCA,DATUK LIM BAN HONG ,28557.0, PKR,PROF. MADYA RUSNAH ALUAI ,37406.0, PAS,BAKRI JAMALUDDIN ,8311.0,0.0,0.0,1.0,39070.0,PH-PKR,GE14,RUSNAH BINTI ALUAI,4659.0,0.847,40578.0,27761.0,8961.0,32420.0,UMNO,PKR,0.0,1.0,0.0,83213.0,59048.0,18376.0,2970.0,489.0,933.0,1330.0,67.0,42562.0,40651.0,40422.0,42791.0,32563.0,115998.0,16.0,9621.0,106361.0,81590.0,0.703,25720.0,0.222,4273.0,0.037,66.0,,,902.0,4415.0,0.337,30975.0,37803.0,23747.0,7626.0,59548.0,33297.0,15527.0,67174.0,48824.0,122666.0,0.0,9028.0,113638.0,86962.0,26408.0,4511.0,50.0,1786.0,2046.0,903.0,4785.0,62748.0,59918.0,66470.0,0.542,56196.0,0.458,1024.0,8448.0,6647.0,4042.0,4495.0,1399.0,2063.0,703.0,330.0,21.0,21.0,21.0,21.0
MELAKA,PARLIMEN,137.0,137 HANG TUAH JAYA,4.0,32.0,0.807,GE15,PH,ADAM ADLI ,30780.0, UMNO,MOHD RIDHWAN BIN MOHD ALI ,39418.0, PKR,ADAM ADLI ,23549.0, PPBM,MOHD AZRUDIN BIN MD IDRIS ,8638.0,0.0,1.0,0.0,40795.0,PH-PKR,GE14,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,8640.0,0.87,54181.0,30427.0,7089.0,39067.0,UMNO,PKR,0.0,1.0,0.0,89364.0,55753.0,27798.0,5130.0,406.0,179.0,94.0,4.0,43467.0,45897.0,38258.0,51106.0,34041.0,118493.0,16.0,1201.0,117276.0,73931.0,0.624,36150.0,0.305,7255.0,0.061,16.0,370.0,210.0,561.0,1157.0,0.344,31486.0,32434.0,20941.0,6873.0,55036.0,35909.0,20675.0,61909.0,56584.0,123484.0,0.0,1079.0,122405.0,78124.0,36648.0,7458.0,15.0,401.0,254.0,584.0,1254.0,60497.0,62987.0,59834.0,0.485,63650.0,0.515,1518.0,11449.0,8530.0,5436.0,4058.0,1346.0,1858.0,588.0,266.0,14.0,14.0,14.0,14.0
MELAKA,PARLIMEN,138.0,138 KOTA MELAKA,5.0,46.0,0.76,GE15,PH,KHOO POAY TIONG ,20686.0, MCA,KON QI YAO ,73995.0, DAP,KHOO POAY TIONG ,27575.0, GERAKAN,SUHAIME BIN BORHAN ,46420.0,0.0,1.0,0.0,35741.0,PH-DAP,GE14,KHOO POAY TIONG,49175.0,0.844,42581.0,27343.0,,76518.0,MCA,DAP,0.0,1.0,0.0,126848.0,47445.0,72446.0,5164.0,1511.0,161.0,114.0,7.0,61174.0,65674.0,44357.0,82491.0,27789.0,164140.0,29.0,671.0,163440.0,64912.0,0.395,88725.0,0.541,7403.0,0.045,17.0,402.0,277.0,2404.0,3100.0,0.218,27390.0,44284.0,24882.0,8062.0,66585.0,52587.0,36906.0,74647.0,89493.0,167542.0,0.0,794.0,166748.0,68807.0,87959.0,7525.0,15.0,450.0,320.0,2466.0,3251.0,81408.0,86134.0,71029.0,0.424,96513.0,0.576,1586.0,11418.0,7147.0,3851.0,5183.0,1670.0,2458.0,749.0,306.0,24.0,24.0,24.0,22.0
MELAKA,PARLIMEN,139.0,139 JASIN,5.0,38.0,0.814,GE15,PN,TUAN GURU ZULKIFLI ISMAIL ,27571.0, UMNO,ROSLAN BIN AHMAD ,21674.0,AMANAH,DATUK HARUN ,27893.0, PAS,TUAN GURU ZULKIFLI ISMAIL ,322.0,0.0,0.0,1.0,41031.0,BN-UMNO,GE14,AHMAD BIN HAMZAH,219.0,0.857,48425.0,26560.0,8860.0,26341.0,UMNO,AMANAH,1.0,0.0,0.0,73432.0,53972.0,11876.0,7193.0,198.0,68.0,38.0,87.0,35347.0,38085.0,30069.0,43363.0,29378.0,96208.0,5.0,227.0,95976.0,71156.0,0.74,14843.0,0.154,9741.0,0.101,138.0,95.0,71.0,164.0,468.0,0.426,34654.0,26180.0,17387.0,5585.0,43861.0,30051.0,16711.0,49446.0,46762.0,100298.0,0.0,287.0,100011.0,75036.0,14705.0,10030.0,141.0,107.0,96.0,183.0,527.0,48896.0,51402.0,48113.0,0.48,52185.0,0.52,1877.0,13324.0,8683.0,5023.0,4796.0,1489.0,2118.0,773.0,416.0,26.0,26.0,26.0,26.0
JOHOR,PARLIMEN,140.0,140 SEGAMAT,2.0,43.0,0.741,GE15,PH,YUNESWARAN A/L RAMARAJ ,17768.0, MIC,RAMASAMY A/L MUTHUSAMY ,23437.0, PKR,YUNESWARAN A/L RAMARAJ ,8385.0, GERAKAN,POOBALAN A/L PONNUSAMY ,5669.0,0.0,1.0,0.0,26593.0,PH-PKR,GE14,SANTHARA KUMAR A/L RAMANAIDU,5476.0,0.834,30666.0,18584.0,2676.0,24060.0,MIC,PKR,0.0,1.0,0.0,55350.0,25549.0,23674.0,5592.0,117.0,186.0,177.0,55.0,27835.0,27515.0,20964.0,34386.0,18181.0,69360.0,6.0,887.0,68467.0,32835.0,0.473,29599.0,0.427,6455.0,0.093,115.0,123.0,124.0,109.0,471.0,0.383,18812.0,18804.0,9672.0,3010.0,29890.0,21123.0,15337.0,32900.0,36460.0,70132.0,0.0,1343.0,68789.0,33929.0,29306.0,6248.0,121.0,98.0,100.0,330.0,649.0,35359.0,34773.0,30955.0,0.441,39177.0,0.559,869.0,7014.0,5026.0,2857.0,3332.0,1072.0,1662.0,369.0,229.0,14.0,14.0,14.0,14.0
JOHOR,PARLIMEN,141.0,141 SEKIJANG,2.0,26.0,0.764,GE15,PH,ZALIHA BINTI MUSTAFA ,17207.0, UMNO,MD SALLEHEEN BIN MOHAMAD ,18941.0, PKR,ZALIHA BINTI MUSTAFA ,11612.0, PPBM,UZZAIR BIN ISMAIL ,1734.0,0.0,1.0,0.0,23068.0,PH-PKR,GE14,NATRAH BINTI ISMAIL,1281.0,0.845,25507.0,18278.0,,19559.0,UMNO,PKR,0.0,1.0,0.0,45596.0,27010.0,16484.0,1832.0,153.0,18.0,19.0,80.0,22361.0,23235.0,18131.0,27465.0,18730.0,63981.0,3.0,0.0,63978.0,37394.0,0.584,23358.0,0.365,2616.0,0.041,205.0,49.0,51.0,308.0,613.0,0.361,18579.0,20552.0,10796.0,3459.0,29634.0,19183.0,11705.0,33093.0,30888.0,65721.0,0.0,0.0,65721.0,38923.0,23423.0,2671.0,231.0,49.0,52.0,372.0,704.0,32519.0,33202.0,31271.0,0.476,34450.0,0.524,1306.0,16237.0,12549.0,10915.0,6488.0,2509.0,3024.0,736.0,219.0,25.0,29.0,29.0,27.0
JOHOR,PARLIMEN,142.0,142 LABIS,2.0,34.0,0.708,GE15,PH,PANG HOK LIONG ,13300.0, MCA,CHUA TEE YONG ,16133.0, DAP,PANG HOK LIONG ,5312.0, GERAKAN,ALVIN CHANG ,2833.0,0.0,1.0,0.0,14965.0,PH-DAP,GE14,PANG HOK LIONG,3408.0,0.808,21886.0,13301.0,2020.0,16709.0,MCA,DAP,0.0,1.0,0.0,40356.0,15325.0,18135.0,5932.0,88.0,34.0,17.0,825.0,20167.0,20189.0,14159.0,26197.0,14260.0,49846.0,3.0,41.0,49802.0,19120.0,0.384,21723.0,0.436,7680.0,0.154,,70.0,25.0,65.0,1323.0,0.3,8642.0,12328.0,6856.0,2162.0,20201.0,16664.0,10819.0,22363.0,27483.0,49869.0,0.0,54.0,49815.0,19574.0,21236.0,7646.0,1181.0,69.0,24.0,139.0,1413.0,25061.0,24808.0,20732.0,0.416,29137.0,0.584,1675.0,16379.0,10651.0,6153.0,5725.0,1987.0,2720.0,671.0,347.0,26.0,27.0,27.0,27.0
